"iteration","threshold1","threshold2"
2606,1.081084621,4.255661827
2607,1.081084621,4.255661827
2608,1.101629641,4.261105617
2609,1.101629641,4.261105617
2610,1.090682394,4.219821104
2611,1.090682394,4.219821104
2612,1.090682394,4.219821104
2613,1.090682394,4.219821104
2614,1.119228016,4.208901724
2615,1.119228016,4.208901724
2616,1.119228016,4.208901724
2617,1.119228016,4.208901724
2618,1.10768897,4.277629106
2619,1.10768897,4.277629106
2620,1.136131188,4.301215601
2621,1.136131188,4.301215601
2622,1.136131188,4.301215601
2623,1.113868026,4.298504968
2624,1.113868026,4.298504968
2625,1.109032219,4.292996181
2626,1.109032219,4.292996181
2627,1.109032219,4.292996181
2628,1.109032219,4.292996181
2629,1.121621145,4.317482313
2630,1.121621145,4.317482313
2631,1.097793301,4.299963942
2632,1.097793301,4.299963942
2633,1.102342533,4.292156863
2634,1.102342533,4.292156863
2635,1.09673362,4.249036153
2636,1.09673362,4.249036153
2637,1.09673362,4.249036153
2638,1.09673362,4.249036153
2639,1.142013232,4.25144224
2640,1.142013232,4.25144224
2641,1.142013232,4.25144224
2642,1.142013232,4.25144224
2643,1.142013232,4.25144224
2644,1.12755152,4.248937438
2645,1.12755152,4.248937438
2646,1.121079835,4.294050676
2647,1.121079835,4.294050676
2648,1.121079835,4.294050676
2649,1.121079835,4.294050676
2650,1.135482219,4.305736482
2651,1.135482219,4.305736482
2652,1.16166629,4.261953596
2653,1.16166629,4.261953596
2654,1.165048822,4.291947226
2655,1.165048822,4.291947226
2656,1.165048822,4.291947226
2657,1.165048822,4.291947226
2658,1.165080941,4.335053051
2659,1.165080941,4.335053051
2660,1.165080941,4.335053051
2661,1.165080941,4.335053051
2662,1.165080941,4.335053051
2663,1.168071281,4.324264414
2664,1.168071281,4.324264414
2665,1.168071281,4.324264414
2666,1.168071281,4.324264414
2667,1.150271441,4.385196327
2668,1.139947379,4.382519728
2669,1.144907923,4.356708884
2670,1.127980422,4.35494086
2671,1.127980422,4.35494086
2672,1.18115368,4.346422115
2673,1.18115368,4.346422115
2674,1.18115368,4.346422115
2675,1.18115368,4.346422115
2676,1.174328648,4.301996906
2677,1.174328648,4.301996906
2678,1.214292921,4.32754544
2679,1.211062469,4.315533224
2680,1.211062469,4.315533224
2681,1.211062469,4.315533224
2682,1.203995206,4.324335983
2683,1.189275795,4.311206606
2684,1.189275795,4.311206606
2685,1.189275795,4.311206606
2686,1.189275795,4.311206606
2687,1.193928534,4.324796598
2688,1.16792184,4.323185073
2689,1.16792184,4.323185073
2690,1.16792184,4.323185073
2691,1.16792184,4.323185073
2692,1.16792184,4.323185073
2693,1.178046748,4.352265716
2694,1.171513533,4.326836502
2695,1.171513533,4.326836502
2696,1.171775899,4.312834205
2697,1.171775899,4.312834205
2698,1.192379341,4.276373852
2699,1.231999641,4.32469203
2700,1.241532714,4.310841463
2701,1.174376653,4.309666815
2702,1.177416326,4.332069305
2703,1.141763951,4.358981809
2704,1.141763951,4.358981809
2705,1.141763951,4.358981809
2706,1.141763951,4.358981809
2707,1.141763951,4.358981809
2708,1.145517497,4.33585189
2709,1.156471494,4.380316159
2710,1.142545655,4.345309536
2711,1.168940103,4.364123435
2712,1.1688543,4.324055883
2713,1.1688543,4.324055883
2714,1.175877724,4.312335377
2715,1.175877724,4.312335377
2716,1.175877724,4.312335377
2717,1.135945699,4.350476251
2718,1.135945699,4.350476251
2719,1.1297981,4.344366868
2720,1.141879598,4.347403363
2721,1.143163444,4.374214586
2722,1.143163444,4.374214586
2723,1.143163444,4.374214586
2724,1.131933075,4.340395792
2725,1.131933075,4.340395792
2726,1.123416281,4.366764464
2727,1.123416281,4.366764464
2728,1.123416281,4.366764464
2729,1.123416281,4.366764464
2730,1.123416281,4.366764464
2731,1.123416281,4.366764464
2732,1.123416281,4.366764464
2733,1.123416281,4.366764464
2734,1.123416281,4.366764464
2735,1.111262128,4.364580993
2736,1.142665447,4.37196634
2737,1.142665447,4.37196634
2738,1.142665447,4.37196634
2739,1.142665447,4.37196634
2740,1.142665447,4.37196634
2741,1.1488272,4.374399467
2742,1.1488272,4.374399467
2743,1.137589779,4.350059595
2744,1.137589779,4.350059595
2745,1.138369316,4.358803407
2746,1.134275218,4.351710481
2747,1.166908087,4.362673964
2748,1.199646695,4.337298118
2749,1.199646695,4.337298118
2750,1.179287906,4.363222973
2751,1.185635013,4.42274583
2752,1.171237847,4.389248492
2753,1.165101745,4.382436114
2754,1.163312591,4.356459881
2755,1.205688031,4.39276247
2756,1.239650661,4.405479393
2757,1.234059117,4.395539872
2758,1.221648025,4.385296784
2759,1.221648025,4.385296784
2760,1.237511902,4.343926976
2761,1.237511902,4.343926976
2762,1.252099809,4.362374531
2763,1.205519237,4.414915908
2764,1.243068952,4.403543874
2765,1.211632375,4.378326351
2766,1.168640432,4.379206731
2767,1.174280868,4.390175351
2768,1.174280868,4.390175351
2769,1.174280868,4.390175351
2770,1.174280868,4.390175351
2771,1.174280868,4.390175351
2772,1.182108694,4.381685706
2773,1.160342669,4.427698614
2774,1.160342669,4.427698614
2775,1.151639577,4.369987645
2776,1.135892902,4.312019382
2777,1.135892902,4.312019382
2778,1.156486944,4.337957949
2779,1.163756701,4.321390817
2780,1.143685351,4.355344361
2781,1.138373938,4.329599324
2782,1.138373938,4.329599324
2783,1.117047298,4.359301528
2784,1.117047298,4.359301528
2785,1.16395949,4.310803643
2786,1.16395949,4.310803643
2787,1.16395949,4.310803643
2788,1.132951992,4.345376606
2789,1.132951992,4.345376606
2790,1.172150447,4.338363276
2791,1.172150447,4.338363276
2792,1.17802874,4.337411386
2793,1.17802874,4.337411386
2794,1.191048393,4.326700876
2795,1.191048393,4.326700876
2796,1.18965023,4.355324434
2797,1.18965023,4.355324434
2798,1.160748093,4.364293618
2799,1.155534293,4.327813274
2800,1.155534293,4.327813274
2801,1.155534293,4.327813274
2802,1.155534293,4.327813274
2803,1.155534293,4.327813274
2804,1.155534293,4.327813274
2805,1.151821592,4.312862319
2806,1.151821592,4.312862319
2807,1.183458808,4.316710727
2808,1.183458808,4.316710727
2809,1.144551469,4.307832488
2810,1.153891796,4.366626987
2811,1.153891796,4.366626987
2812,1.161745124,4.326311383
2813,1.181537119,4.30425568
2814,1.208448761,4.277423221
2815,1.208448761,4.277423221
2816,1.208448761,4.277423221
2817,1.208448761,4.277423221
2818,1.208448761,4.277423221
2819,1.248203297,4.284160369
2820,1.248203297,4.284160369
2821,1.214843034,4.244401617
2822,1.214843034,4.244401617
2823,1.214843034,4.244401617
2824,1.175772635,4.266487502
2825,1.175772635,4.266487502
2826,1.175772635,4.266487502
2827,1.175772635,4.266487502
2828,1.168001493,4.238833057
2829,1.168001493,4.238833057
2830,1.168001493,4.238833057
2831,1.168001493,4.238833057
2832,1.142755404,4.259053854
2833,1.142755404,4.259053854
2834,1.142755404,4.259053854
2835,1.097226919,4.249725298
2836,1.097226919,4.249725298
2837,1.097226919,4.249725298
2838,1.097226919,4.249725298
2839,1.097226919,4.249725298
2840,1.090275901,4.233158691
2841,1.091109694,4.292123492
2842,1.091109694,4.292123492
2843,1.081784378,4.26942019
2844,1.123227913,4.266647659
2845,1.123227913,4.266647659
2846,1.128840322,4.244086623
2847,1.039806807,4.289653522
2848,1.071757527,4.324766212
2849,1.094153667,4.329254428
2850,1.094153667,4.329254428
2851,1.03999209,4.293956324
2852,1.03999209,4.293956324
2853,1.004023587,4.268117109
2854,1.024344942,4.322033552
2855,1.024344942,4.322033552
2856,1.004013737,4.293883669
2857,1.023162984,4.259933279
2858,1.032077219,4.271593283
2859,1.032077219,4.271593283
2860,1.045464716,4.268719361
2861,1.045464716,4.268719361
2862,1.045464716,4.268719361
2863,1.070905446,4.223410561
2864,1.104225113,4.229076636
2865,1.105355445,4.273680151
2866,1.115671635,4.245079622
2867,1.115671635,4.245079622
2868,1.115671635,4.245079622
2869,1.115671635,4.245079622
2870,1.115671635,4.245079622
2871,1.106902734,4.254411418
2872,1.083985474,4.255544797
2873,1.083985474,4.255544797
2874,1.083985474,4.255544797
2875,1.083985474,4.255544797
2876,1.083985474,4.255544797
2877,1.107056695,4.212252456
2878,1.107056695,4.212252456
2879,1.170375424,4.211114086
2880,1.145384663,4.182068637
2881,1.145384663,4.182068637
2882,1.167925899,4.178635861
2883,1.167925899,4.178635861
2884,1.153365322,4.182871223
2885,1.153365322,4.182871223
2886,1.117047012,4.129910486
2887,1.117047012,4.129910486
2888,1.118766399,4.160670035
2889,1.114483706,4.161415276
2890,1.114483706,4.161415276
2891,1.114483706,4.161415276
2892,1.085890953,4.170708307
2893,1.085890953,4.170708307
2894,1.085890953,4.170708307
2895,1.086630963,4.190967102
2896,1.086630963,4.190967102
2897,1.06812188,4.218627502
2898,1.06812188,4.218627502
2899,1.06812188,4.218627502
2900,1.06812188,4.218627502
2901,1.040597844,4.226619128
2902,1.040597844,4.226619128
2903,1.040597844,4.226619128
2904,1.040597844,4.226619128
2905,1.040597844,4.226619128
2906,1.040597844,4.226619128
2907,1.040597844,4.226619128
2908,1.060099201,4.169173748
2909,1.042883534,4.153546377
2910,1.042883534,4.153546377
2911,1.042883534,4.153546377
2912,1.042883534,4.153546377
2913,1.029648292,4.227701852
2914,1.029648292,4.227701852
2915,1.051784801,4.217554862
2916,1.051784801,4.217554862
2917,1.10324073,4.221859649
2918,1.114933381,4.224046408
2919,1.114933381,4.224046408
2920,1.114933381,4.224046408
2921,1.114933381,4.224046408
2922,1.114933381,4.224046408
2923,1.114933381,4.224046408
2924,1.09171649,4.205395424
2925,1.065617852,4.220453315
2926,1.065617852,4.220453315
2927,1.065617852,4.220453315
2928,1.091153894,4.20883507
2929,1.097311045,4.243039398
2930,1.097311045,4.243039398
2931,1.076123364,4.264048862
2932,1.076123364,4.264048862
2933,1.098861764,4.278402894
2934,1.166494925,4.259346702
2935,1.147598878,4.258130274
2936,1.147598878,4.258130274
2937,1.147598878,4.258130274
2938,1.142621538,4.271456335
2939,1.142621538,4.271456335
2940,1.142621538,4.271456335
2941,1.142621538,4.271456335
2942,1.087688516,4.245066725
2943,1.110114783,4.241263798
2944,1.120972702,4.224031542
2945,1.120972702,4.224031542
2946,1.120972702,4.224031542
2947,1.099048293,4.236587223
2948,1.139082918,4.19642618
2949,1.139082918,4.19642618
2950,1.139082918,4.19642618
2951,1.083563934,4.186799655
2952,1.083563934,4.186799655
2953,1.083563934,4.186799655
2954,1.083563934,4.186799655
2955,1.083563934,4.186799655
2956,1.136855951,4.258189792
2957,1.136855951,4.258189792
2958,1.129144527,4.248704443
2959,1.13803568,4.236190981
2960,1.105358822,4.20902271
2961,1.105358822,4.20902271
2962,1.105358822,4.20902271
2963,1.105358822,4.20902271
2964,1.105358822,4.20902271
2965,1.069663161,4.227341205
2966,1.079987267,4.246851211
2967,1.079987267,4.246851211
2968,1.079987267,4.246851211
2969,1.079987267,4.246851211
2970,1.079987267,4.246851211
2971,1.079987267,4.246851211
2972,1.079987267,4.246851211
2973,1.079987267,4.246851211
2974,1.066109213,4.271451194
2975,1.066109213,4.271451194
2976,1.066109213,4.271451194
2977,1.066109213,4.271451194
2978,1.007685491,4.204123176
2979,1.007685491,4.204123176
2980,1.029464517,4.204981979
2981,1.039023618,4.231417187
2982,1.039023618,4.231417187
2983,1.039023618,4.231417187
2984,1.075792804,4.202533973
2985,1.075792804,4.202533973
2986,1.064768126,4.215241875
2987,1.06420604,4.254601464
2988,1.086064244,4.281523302
2989,1.057173025,4.259032239
2990,1.085241319,4.249710024
2991,1.085241319,4.249710024
2992,1.085241319,4.249710024
2993,1.085241319,4.249710024
2994,1.065249226,4.229918011
2995,1.065249226,4.229918011
2996,1.065249226,4.229918011
2997,1.065249226,4.229918011
2998,1.077067591,4.206303819
2999,1.091009707,4.230843298
3000,1.074520619,4.254230414
3001,1.089357224,4.249567984
3002,1.089357224,4.249567984
3003,1.089357224,4.249567984
3004,1.089357224,4.249567984
3005,1.060507592,4.243178035
3006,1.060507592,4.243178035
3007,1.059087361,4.228654954
3008,1.097125504,4.22912668
3009,1.097125504,4.22912668
3010,1.097125504,4.22912668
3011,1.097125504,4.22912668
3012,1.097125504,4.22912668
3013,1.153113211,4.205011112
3014,1.153113211,4.205011112
3015,1.1073998,4.250662103
3016,1.1073998,4.250662103
3017,1.1073998,4.250662103
3018,1.08835403,4.268718529
3019,1.08835403,4.268718529
3020,1.126650851,4.318199232
3021,1.126650851,4.318199232
3022,1.126650851,4.318199232
3023,1.126650851,4.318199232
3024,1.126650851,4.318199232
3025,1.126650851,4.318199232
3026,1.145098655,4.253240674
3027,1.14608085,4.263219969
3028,1.14608085,4.263219969
3029,1.14608085,4.263219969
3030,1.120396663,4.230331417
3031,1.120396663,4.230331417
3032,1.120396663,4.230331417
3033,1.120396663,4.230331417
3034,1.120396663,4.230331417
3035,1.120396663,4.230331417
3036,1.120396663,4.230331417
3037,1.120396663,4.230331417
3038,1.115503377,4.228535868
3039,1.115503377,4.228535868
3040,1.115503377,4.228535868
3041,1.115503377,4.228535868
3042,1.115503377,4.228535868
3043,1.115503377,4.228535868
3044,1.115503377,4.228535868
3045,1.037614344,4.226983217
3046,1.037614344,4.226983217
3047,1.037614344,4.226983217
3048,1.037614344,4.226983217
3049,1.037614344,4.226983217
3050,1.064790473,4.277387569
3051,1.064790473,4.277387569
3052,1.064790473,4.277387569
3053,1.072760395,4.273774464
3054,1.072760395,4.273774464
3055,1.072760395,4.273774464
3056,1.072760395,4.273774464
3057,1.077267641,4.219609457
3058,1.091207756,4.319621367
3059,1.091207756,4.319621367
3060,1.091207756,4.319621367
3061,1.091207756,4.319621367
3062,1.083285358,4.31428361
3063,1.114784042,4.306990054
3064,1.11523157,4.267597037
3065,1.066433367,4.263978379
3066,1.066433367,4.263978379
3067,1.052207986,4.262506829
3068,1.074851345,4.239074305
3069,1.074851345,4.239074305
3070,1.074851345,4.239074305
3071,1.072002529,4.219750336
3072,1.051187591,4.292544596
3073,1.051187591,4.292544596
3074,1.051187591,4.292544596
3075,1.051187591,4.292544596
3076,1.051187591,4.292544596
3077,1.051187591,4.292544596
3078,1.064890178,4.318081378
3079,1.109648961,4.306957465
3080,1.109648961,4.306957465
3081,1.136415916,4.274511799
3082,1.131416321,4.244082972
3083,1.134498456,4.229779699
3084,1.134498456,4.229779699
3085,1.106542813,4.264211606
3086,1.106542813,4.264211606
3087,1.106542813,4.264211606
3088,1.095820893,4.245754715
3089,1.092746403,4.260759118
3090,1.092746403,4.260759118
3091,1.073156839,4.260223606
3092,1.073156839,4.260223606
3093,1.073156839,4.260223606
3094,1.073156839,4.260223606
3095,1.073156839,4.260223606
3096,1.073156839,4.260223606
3097,1.095995554,4.239413564
3098,1.109162264,4.291753014
3099,1.06397002,4.277564743
3100,1.040976043,4.220122804
3101,1.039427369,4.224128101
3102,1.039427369,4.224128101
3103,1.039427369,4.224128101
3104,1.038425878,4.222796754
3105,1.038425878,4.222796754
3106,1.038425878,4.222796754
3107,1.038425878,4.222796754
3108,1.038425878,4.222796754
3109,1.038425878,4.222796754
3110,1.061494685,4.246568343
3111,1.061494685,4.246568343
3112,1.061494685,4.246568343
3113,1.061494685,4.246568343
3114,1.061494685,4.246568343
3115,1.060863542,4.307574978
3116,1.060863542,4.307574978
3117,1.060863542,4.307574978
3118,1.060863542,4.307574978
3119,1.026503613,4.333233244
3120,1.047040626,4.317596805
3121,1.022930863,4.301444233
3122,1.019115655,4.356996468
3123,1.019115655,4.356996468
3124,1.007146221,4.326815076
3125,1.007146221,4.326815076
3126,1.027171007,4.330364078
3127,1.027171007,4.330364078
3128,1.061202756,4.336690533
3129,1.061202756,4.336690533
3130,1.071909223,4.306363982
3131,1.031146994,4.317760974
3132,1.031146994,4.317760974
3133,1.031146994,4.317760974
3134,1.026894013,4.293492768
3135,1.008203501,4.303091148
3136,1.045117873,4.279431531
3137,1.045117873,4.279431531
3138,1.045117873,4.279431531
3139,1.045117873,4.279431531
3140,1.045117873,4.279431531
3141,1.045117873,4.279431531
3142,1.045117873,4.279431531
3143,1.010188184,4.267841155
3144,1.019139155,4.318759229
3145,1.025760164,4.304435254
3146,1.025760164,4.304435254
3147,1.002872054,4.306206593
3148,1.002872054,4.306206593
3149,1.002872054,4.306206593
3150,1.002872054,4.306206593
3151,0.9994346582,4.323203404
3152,0.9994346582,4.323203404
3153,0.9994346582,4.323203404
3154,0.9994346582,4.323203404
3155,0.9703591122,4.307034392
3156,0.9703591122,4.307034392
3157,0.9827960714,4.281315179
3158,1.036622256,4.312683271
3159,0.9614399344,4.279395016
3160,1.009155259,4.217625947
3161,1.009155259,4.217625947
3162,1.009155259,4.217625947
3163,1.009155259,4.217625947
3164,1.009155259,4.217625947
3165,1.027527306,4.181132253
3166,1.027527306,4.181132253
3167,1.027527306,4.181132253
3168,1.027527306,4.181132253
3169,1.027527306,4.181132253
3170,1.027527306,4.181132253
3171,1.027527306,4.181132253
3172,1.012895814,4.223904182
3173,1.012895814,4.223904182
3174,1.012895814,4.223904182
3175,0.9915446761,4.2452555
3176,1.008492602,4.278332918
3177,1.008492602,4.278332918
3178,1.008492602,4.278332918
3179,1.008492602,4.278332918
3180,1.008492602,4.278332918
3181,1.008492602,4.278332918
3182,1.008492602,4.278332918
3183,1.008492602,4.278332918
3184,1.017051104,4.263372233
3185,1.017051104,4.263372233
3186,0.9951643423,4.246899456
3187,0.9992873151,4.233435327
3188,1.031932753,4.209856665
3189,1.031932753,4.209856665
3190,1.023815777,4.192221679
3191,1.018104051,4.180794294
3192,0.9970816432,4.189098857
3193,0.9970816432,4.189098857
3194,0.9970816432,4.189098857
3195,0.9970816432,4.189098857
3196,0.9970816432,4.189098857
3197,1.004102215,4.179494837
3198,1.030240908,4.17686315
3199,1.070971383,4.183352184
3200,1.070971383,4.183352184
3201,1.04496582,4.219779015
3202,1.011725224,4.170487083
3203,1.011725224,4.170487083
3204,1.011725224,4.170487083
3205,1.043747469,4.171743283
3206,1.043747469,4.171743283
3207,1.019782562,4.209776993
3208,1.036966399,4.193827732
3209,1.036966399,4.193827732
3210,1.036966399,4.193827732
3211,1.036966399,4.193827732
3212,1.041724162,4.204275444
3213,1.041724162,4.204275444
3214,1.042951895,4.201794982
3215,1.030134788,4.220237495
3216,1.030134788,4.220237495
3217,1.026635267,4.241139543
3218,1.026635267,4.241139543
3219,1.026635267,4.241139543
3220,1.013794124,4.189380043
3221,1.017891339,4.230771274
3222,1.03563289,4.24684003
3223,1.03563289,4.24684003
3224,1.03563289,4.24684003
3225,1.03563289,4.24684003
3226,1.018953825,4.282281635
3227,1.034119399,4.300796197
3228,1.02086935,4.273943365
3229,0.9983359692,4.263014048
3230,1.013377791,4.256099653
3231,1.044109154,4.23652496
3232,1.013706519,4.195306549
3233,1.011878619,4.213841746
3234,1.044770749,4.212772582
3235,1.044770749,4.212772582
3236,1.044770749,4.212772582
3237,1.013076878,4.252469938
3238,1.013076878,4.252469938
3239,1.013076878,4.252469938
3240,1.039932521,4.23039182
3241,1.039932521,4.23039182
3242,1.039932521,4.23039182
3243,1.032337532,4.250743317
3244,0.9860367211,4.248774276
3245,0.9582787256,4.288108163
3246,0.9582787256,4.288108163
3247,0.9582787256,4.288108163
3248,0.9582787256,4.288108163
3249,0.9582787256,4.288108163
3250,0.997602423,4.298843119
3251,0.997602423,4.298843119
3252,0.9522645929,4.307370699
3253,0.9522645929,4.307370699
3254,0.9522645929,4.307370699
3255,0.9542503408,4.248320347
3256,0.9911977242,4.237866078
3257,0.9911977242,4.237866078
3258,1.037271756,4.279710173
3259,1.037271756,4.279710173
3260,1.018250529,4.299603652
3261,1.018250529,4.299603652
3262,1.018250529,4.299603652
3263,1.018250529,4.299603652
3264,1.018250529,4.299603652
3265,1.025252011,4.27640206
3266,1.025252011,4.27640206
3267,1.025252011,4.27640206
3268,1.048241951,4.305882712
3269,1.048241951,4.305882712
3270,1.048241951,4.305882712
3271,1.048241951,4.305882712
3272,1.051191197,4.313017175
3273,1.051191197,4.313017175
3274,1.051191197,4.313017175
3275,1.051191197,4.313017175
3276,1.031775831,4.303217695
3277,1.025665665,4.315995289
3278,1.049071447,4.306018731
3279,1.077216074,4.313289175
3280,1.077216074,4.313289175
3281,1.068402334,4.318565314
3282,1.068402334,4.318565314
3283,1.068402334,4.318565314
3284,1.087080541,4.30325617
3285,1.087080541,4.30325617
3286,1.058041079,4.269650044
3287,1.082625196,4.296431323
3288,1.082625196,4.296431323
3289,1.082625196,4.296431323
3290,1.108352929,4.275506236
3291,1.10130246,4.27982251
3292,1.10130246,4.27982251
3293,1.10130246,4.27982251
3294,1.10686481,4.285618836
3295,1.129491849,4.306888011
3296,1.064616736,4.340121446
3297,1.02910932,4.289021752
3298,1.02910932,4.289021752
3299,1.02910932,4.289021752
3300,1.02910932,4.289021752
3301,1.067704905,4.313136681
3302,1.067704905,4.313136681
3303,1.067704905,4.313136681
3304,1.067704905,4.313136681
3305,1.080039557,4.327151165
3306,1.070624813,4.315346518
3307,1.073989138,4.27446715
3308,1.073989138,4.27446715
3309,1.057206333,4.278032806
3310,1.057206333,4.278032806
3311,1.057206333,4.278032806
3312,1.057206333,4.278032806
3313,1.07371397,4.335343831
3314,1.078153411,4.314031973
3315,1.078153411,4.314031973
3316,1.078153411,4.314031973
3317,1.078153411,4.314031973
3318,1.03507675,4.351401784
3319,1.033444662,4.35718605
3320,1.047773849,4.356304782
3321,1.044854969,4.369986328
3322,1.06160763,4.346254132
3323,1.06160763,4.346254132
3324,1.040623699,4.355787289
3325,1.06494565,4.305863512
3326,1.076617308,4.302364918
3327,1.076617308,4.302364918
3328,1.076617308,4.302364918
3329,1.083708041,4.322259385
3330,1.083708041,4.322259385
3331,1.079514611,4.334851511
3332,1.079514611,4.334851511
3333,1.059668862,4.300850638
3334,1.059668862,4.300850638
3335,1.041855015,4.293326263
3336,1.041855015,4.293326263
3337,1.060847551,4.270533702
3338,1.060847551,4.270533702
3339,1.060847551,4.270533702
3340,1.105316291,4.299690832
3341,1.105316291,4.299690832
3342,1.105316291,4.299690832
3343,1.105316291,4.299690832
3344,1.108278384,4.296500476
3345,1.108278384,4.296500476
3346,1.086342705,4.331241679
3347,1.098804285,4.3457814
3348,1.087006254,4.334200131
3349,1.087006254,4.334200131
3350,1.087006254,4.334200131
3351,1.087006254,4.334200131
3352,1.087312411,4.288391775
3353,1.087312411,4.288391775
3354,1.087312411,4.288391775
3355,1.129210015,4.28461001
3356,1.090818398,4.300370258
3357,1.090818398,4.300370258
3358,1.090818398,4.300370258
3359,1.108013551,4.291566489
3360,1.108013551,4.291566489
3361,1.108013551,4.291566489
3362,1.108013551,4.291566489
3363,1.108013551,4.291566489
3364,1.108013551,4.291566489
3365,1.108013551,4.291566489
3366,1.108013551,4.291566489
3367,1.118419456,4.293751385
3368,1.118419456,4.293751385
3369,1.118419456,4.293751385
3370,1.105889297,4.27119229
3371,1.105889297,4.27119229
3372,1.072353661,4.263899247
3373,1.093973489,4.269643514
3374,1.093973489,4.269643514
3375,1.093973489,4.269643514
3376,1.093973489,4.269643514
3377,1.125769651,4.283832636
3378,1.125769651,4.283832636
3379,1.125769651,4.283832636
3380,1.125769651,4.283832636
3381,1.074253776,4.282103146
3382,1.074253776,4.282103146
3383,1.074253776,4.282103146
3384,1.074253776,4.282103146
3385,1.075161365,4.291509086
3386,1.075161365,4.291509086
3387,1.049440166,4.249918246
3388,1.049440166,4.249918246
3389,1.049440166,4.249918246
3390,1.049440166,4.249918246
3391,1.049440166,4.249918246
3392,1.080771767,4.255465677
3393,1.080771767,4.255465677
3394,1.080771767,4.255465677
3395,1.085067568,4.285248802
3396,1.095497666,4.291154058
3397,1.095497666,4.291154058
3398,1.095497666,4.291154058
3399,1.095497666,4.291154058
3400,1.057862147,4.254716247
3401,1.054050511,4.279388604
3402,1.054050511,4.279388604
3403,1.03028205,4.276043494
3404,1.03028205,4.276043494
3405,1.03028205,4.276043494
3406,1.03028205,4.276043494
3407,1.03028205,4.276043494
3408,1.03028205,4.276043494
3409,1.03028205,4.276043494
3410,1.03028205,4.276043494
3411,1.040510556,4.296661843
3412,1.040510556,4.296661843
3413,1.081234004,4.323657895
3414,1.081234004,4.323657895
3415,1.081234004,4.323657895
3416,1.089814258,4.32707761
3417,1.089814258,4.32707761
3418,1.073225116,4.266656234
3419,1.073225116,4.266656234
3420,1.073225116,4.266656234
3421,1.037514252,4.314397758
3422,1.103955726,4.289400871
3423,1.103955726,4.289400871
3424,1.103955726,4.289400871
3425,1.086581447,4.329187615
3426,1.133050093,4.286295389
3427,1.133050093,4.286295389
3428,1.133050093,4.286295389
3429,1.133050093,4.286295389
3430,1.133050093,4.286295389
3431,1.117104338,4.253577759
3432,1.142440855,4.275925029
3433,1.142440855,4.275925029
3434,1.142440855,4.275925029
3435,1.136481946,4.269786788
3436,1.136481946,4.269786788
3437,1.120558404,4.329130997
3438,1.120558404,4.329130997
3439,1.120558404,4.329130997
3440,1.148232734,4.351213454
3441,1.132048411,4.32552463
3442,1.132048411,4.32552463
3443,1.132048411,4.32552463
3444,1.135338749,4.321811257
3445,1.135338749,4.321811257
3446,1.117178173,4.330923638
3447,1.117178173,4.330923638
3448,1.117178173,4.330923638
3449,1.117178173,4.330923638
3450,1.137880307,4.30433949
3451,1.170472506,4.302481339
3452,1.170472506,4.302481339
3453,1.135244346,4.335527168
3454,1.135244346,4.335527168
3455,1.135244346,4.335527168
3456,1.168931255,4.385018467
3457,1.168931255,4.385018467
3458,1.168931255,4.385018467
3459,1.168931255,4.385018467
3460,1.168931255,4.385018467
3461,1.161234826,4.38868104
3462,1.161234826,4.38868104
3463,1.161234826,4.38868104
3464,1.161234826,4.38868104
3465,1.161234826,4.38868104
3466,1.163067986,4.401371442
3467,1.163067986,4.401371442
3468,1.144860962,4.404329604
3469,1.142368795,4.377144918
3470,1.1864397,4.418505817
3471,1.1864397,4.418505817
3472,1.1864397,4.418505817
3473,1.1864397,4.418505817
3474,1.1864397,4.418505817
3475,1.22568782,4.421500527
3476,1.22568782,4.421500527
3477,1.22568782,4.421500527
3478,1.22568782,4.421500527
3479,1.22568782,4.421500527
3480,1.22568782,4.421500527
3481,1.200914043,4.39875881
3482,1.200914043,4.39875881
3483,1.200914043,4.39875881
3484,1.200914043,4.39875881
3485,1.200914043,4.39875881
3486,1.20318865,4.366634368
3487,1.20318865,4.366634368
3488,1.213571597,4.390621089
3489,1.213571597,4.390621089
3490,1.213571597,4.390621089
3491,1.213571597,4.390621089
3492,1.213571597,4.390621089
3493,1.213571597,4.390621089
3494,1.20078573,4.383935291
3495,1.20078573,4.383935291
3496,1.20078573,4.383935291
3497,1.20078573,4.383935291
3498,1.181198966,4.39610301
3499,1.174781798,4.380926546
3500,1.174781798,4.380926546
3501,1.192445269,4.440867245
3502,1.192445269,4.440867245
3503,1.192445269,4.440867245
3504,1.186241305,4.427594194
3505,1.196609571,4.393304543
3506,1.171637962,4.434697546
3507,1.168066773,4.447509645
3508,1.168066773,4.447509645
3509,1.168066773,4.447509645
3510,1.136816856,4.418174488
3511,1.136816856,4.418174488
3512,1.136816856,4.418174488
3513,1.15210798,4.441860684
3514,1.15210798,4.441860684
3515,1.15210798,4.441860684
3516,1.15210798,4.441860684
3517,1.15210798,4.441860684
3518,1.147451556,4.46868077
3519,1.147451556,4.46868077
3520,1.178373147,4.496001812
3521,1.182852462,4.479463297
3522,1.171873826,4.451187709
3523,1.171873826,4.451187709
3524,1.192564956,4.464479903
3525,1.188093264,4.458022323
3526,1.199315712,4.460191701
3527,1.199315712,4.460191701
3528,1.199315712,4.460191701
3529,1.214713359,4.432119462
3530,1.211990629,4.479414606
3531,1.256860995,4.46423054
3532,1.256860995,4.46423054
3533,1.256860995,4.46423054
3534,1.256860995,4.46423054
3535,1.256860995,4.46423054
