Respondent	RLH	ASC1	BTime	BCost
10082	0.57425312	1.098831406	-0.087670571	-0.650585348
10083	0.663726375	0.915967215	0.084742337	-0.47430145
10088	0.577672952	0.952863748	-0.018938286	-0.623952439
10098	0.969397873	0.862085467	0.159019241	-0.591016934
10105	0.707305237	0.87683037	0.115622273	-0.566072189
10109	0.944783694	0.948547923	0.184448279	-0.594608523
10110	0.919622666	1.054291258	0.169711558	-0.619440305
10111	0.935671165	1.053244287	-0.509430311	-0.542729355
10116	0.686841856	0.909299865	0.117054899	-0.475574213
10123	0.446899293	0.782243589	-0.178641073	-0.402882778
10124	0.973418901	0.860313082	0.174339776	-0.570054281
10125	0.96718157	0.935889874	0.150113568	-0.605471328
10126	0.66189857	0.955129208	0.05479833	-0.532515013
10128	0.933856256	1.058048518	0.088898458	-0.70345173
10130	0.904759698	1.108877548	0.163514241	-0.610863339
10136	0.969072698	0.876815899	0.180631571	-0.540824329
10141	0.911665914	1.077847819	0.183029702	-0.599628274
10144	0.656909508	1.216692855	-0.207402077	-0.911529056
10152	0.543937567	1.167749044	-0.211877998	-0.684427779
10155	0.517984107	1.078343239	-0.176971211	-0.647272652
10156	0.942058456	1.107625716	-0.499714386	-0.59869933
10157	0.950298637	1.121752993	-0.494265491	-0.518854267
10162	0.598809725	1.19062305	-0.434173952	-0.694042694
10164	0.962004498	1.117687671	-0.460147036	-0.590118479
10167	0.922774972	1.024694133	0.174623716	-0.588445482
10169	0.965258122	1.100185424	-0.451726478	-0.611888488
10170	0.591256144	0.826334079	-0.002266103	-0.61159419
10171	0.62987358	1.154780762	-0.010089492	-0.528943591
10177	0.903340082	1.131030668	0.154894291	-0.633748067
10178	0.493474371	1.054823578	-0.227079592	-0.652370219
10183	0.746968459	0.898538059	-0.006867453	-0.721591683
10185	0.620044001	1.020377545	-0.438566716	-0.672352198
10186	0.716757376	0.919879142	0.096805018	-0.618221717
10187	0.490860568	1.029039026	-0.28189361	-0.624312513
10188	0.691893121	1.06694425	-0.361335047	-0.467196095
10191	0.681843014	0.917919985	0.103296641	-0.520381613
10193	0.966650831	0.918363942	0.163505572	-0.582740191
10194	0.559774358	0.899340903	-0.38244072	-0.6668093
10196	0.952312558	0.911295324	0.188470076	-0.585669094
10201	0.742258673	1.080398236	-0.428472766	-0.723109152
10208	0.671983942	1.110185692	-0.307795942	-0.439283816
10209	0.967615249	0.896545048	0.15446924	-0.606897949
10212	0.941598972	1.080872206	-0.491674841	-0.552257848
10213	0.509761327	1.19304214	-0.204058782	-0.525650856
10221	0.529178355	1.339701225	-0.1688208	-0.443115774
10225	0.473915863	0.992972338	-0.252309331	-0.488753334
10228	0.529938412	0.606267516	-0.008026659	-0.594954109
10234	0.507952683	0.959111796	-0.129446222	-0.622364401
10235	0.505961253	0.818226136	-0.051147018	-0.562580276
10241	0.557386677	0.809475071	-0.055317525	-0.479315898
10247	0.734062096	0.993864951	-0.516604373	-0.584231161
10248	0.964786373	0.873334815	0.173150668	-0.576145492
10250	0.475482957	1.037392035	-0.159897704	-0.552777935
10251	0.48718382	0.888032138	-0.296815981	-0.541591769
10254	0.912285813	1.060087389	0.188444707	-0.585398282
10257	0.483920564	1.040695921	-0.097082852	-0.416947465
10260	0.489741781	0.829588492	-0.129590338	-0.678190376
10264	0.63564636	1.172544505	-0.053896005	-0.562618498
10266	0.686019391	1.011095327	0.052007541	-0.62547129
10269	0.561127359	1.366713382	-0.273206614	-0.662463944
10271	0.969197938	0.841814956	0.177265754	-0.581237785
10275	0.507570045	1.082312495	-0.160291242	-0.583268738
10277	0.47168486	0.867353637	-0.23728219	-0.515061207
10278	0.758730854	1.055943336	-0.519408519	-0.6436412
10279	0.57710979	0.978167189	-0.024291408	-0.621636385
10284	0.479015741	1.0408831	-0.249352257	-0.551657661
10285	0.549050752	1.080872812	-0.078400311	-0.587709256
10288	0.665349171	1.258608916	-0.064021461	-0.671875299
10290	0.491724639	1.085844752	-0.294195638	-0.452793945
10291	0.499484625	1.043932845	-0.227034301	-0.648108729
10293	0.648499002	0.894826159	-0.455598085	-0.547435113
10295	0.77213068	1.106506566	-0.530712486	-0.638160593
10300	0.95510678	0.949868524	0.16606453	-0.607025196
10303	0.522233926	0.877791475	-0.011179345	-0.266637511
10305	0.599041364	1.024545669	-0.075382445	-0.722669038
10306	0.911878661	1.060167542	0.183345957	-0.61302723
10309	0.505675221	0.718719377	-0.059827158	-0.56414588
10310	0.448399777	0.85522121	-0.12833414	-0.357030882
10314	0.585526072	0.741266518	0.050303562	-0.517800368
10315	0.72771761	1.069805998	-0.407003791	-0.71366144
10316	0.523054176	1.097365186	-0.15374881	-0.691213446
10320	0.57160288	0.755602497	-0.259136198	-0.575627894
10321	0.506841998	0.83268442	-0.219224459	-0.52827232
10325	0.705243969	1.070943977	0.016569664	-0.712826161
10327	0.835139861	1.214729224	-0.464408456	-0.693080641
10330	0.76117236	1.126932655	-0.453482888	-0.60035211
10331	0.567636746	0.952714555	-0.029462793	-0.599030279
10335	0.482592258	0.90237505	-0.072222696	-0.445102231
10336	0.655962529	1.04054964	0.028743155	-0.553007186
10337	0.57911211	0.840301147	-0.001854553	-0.588556675
10341	0.640584899	1.23063655	-0.045442629	-0.588195792
10344	0.95046777	1.10756458	-0.483656347	-0.546667792
10346	0.45842953	1.037770073	-0.107317707	-0.335428802
10350	0.622405742	1.232647228	-0.284816301	-0.784384428
10353	0.916747962	1.073799507	0.149221587	-0.631742864
10357	0.955244567	1.099713885	-0.471282226	-0.587579697
10358	0.690236151	1.012499381	-0.409145261	-0.588341163
10359	0.486242972	0.924285697	-0.100485965	-0.509601988
10361	0.635976565	1.054008531	-0.156075149	-0.866258963
10364	0.696047081	1.013362271	-0.451384885	-0.474238645
10366	0.913818659	1.052697187	0.189823567	-0.591910028
10368	0.57815075	1.182473648	-0.252311694	-0.68250346
10369	0.576366716	0.949106931	-0.401940787	-0.596032669
10371	0.679816574	1.179398814	-0.486727531	-0.651539562
10372	0.945463955	1.068356785	-0.505300837	-0.585851946
10376	0.951704953	1.094718568	-0.481126992	-0.512055757
10377	0.560635407	1.263912587	-0.199652462	-0.738875592
10388	0.969062017	0.826681504	0.191002853	-0.54051347
10389	0.710428337	1.035461389	-0.475849047	-0.467229695
10394	0.685545357	1.17712907	-0.030509381	-0.699698432
10397	0.516556838	1.112563385	-0.335373737	-0.570005451
10399	0.744438869	0.868590829	0.006406868	-0.689316528
10404	0.591721352	1.051924122	-0.383779708	-0.686734238
10408	0.544668363	1.111636294	-0.069860424	-0.499999662
10412	0.959097997	1.153706254	-0.463939526	-0.578949305
10413	0.920943615	1.060488232	0.158192277	-0.610960707
10414	0.659065616	1.121342473	-0.492239024	-0.596285614
10416	0.482077766	0.988082317	-0.116496018	-0.461465677
10417	0.952370085	0.926076281	0.185060577	-0.590418797
10418	0.935767118	0.959911322	0.176306218	-0.593894245
10420	0.969013353	0.866106812	0.180762926	-0.559615797
10421	0.496488884	0.870116818	-0.12316017	-0.492847648
10427	0.592902938	0.783827204	-0.042350318	-0.614104202
10429	0.477291918	1.062315824	-0.224262561	-0.33729541
10430	0.547841227	1.163364726	-0.20488138	-0.722068217
10433	0.502797083	1.154962535	-0.156062551	-0.49188354
10435	0.951177525	1.096224963	-0.47940683	-0.537395093
10436	0.524709574	1.094058929	-0.189963457	-0.556335326
10437	0.968677761	1.150836025	-0.466140132	-0.594479879
10439	0.731331737	0.865165402	0.083304763	-0.639637102
10440	0.482227841	0.942372765	-0.22460208	-0.601653593
10442	0.946771022	1.117273995	-0.508499968	-0.527803852
10443	0.584343151	1.359716608	-0.378111431	-0.561624907
10446	0.951512326	0.897604143	0.186194373	-0.567493622
10447	0.498550204	0.944321047	-0.118184487	-0.558789605
10448	0.970046581	0.862537109	0.181164828	-0.558643991
10452	0.961128374	0.944758912	0.181083431	-0.547695468
10458	0.496746417	1.032977856	-0.262670562	-0.659348652
10461	0.974272607	0.848734621	0.182617249	-0.562300575
10464	0.643753117	1.375506173	-0.414265911	-0.639921717
10465	0.486405647	1.15178868	-0.124866486	-0.450567688
10467	0.57726846	0.941594816	-0.259449335	-0.714624617
10468	0.906495332	0.965683396	-0.540440342	-0.385371169
10475	0.965605239	0.940201188	0.148698306	-0.585536818
10476	0.969081805	0.860282435	0.186052784	-0.562069553
10479	0.547081662	1.050630875	-0.068255935	-0.546570651
10480	0.561149529	0.858691761	-0.37771722	-0.654303302
10481	0.969121045	0.879136196	0.183222601	-0.552468044
10487	0.951218942	1.082261669	-0.489539725	-0.510481792
10495	0.632883096	0.87252145	-0.425087645	-0.400371774
10496	0.464369621	0.732060468	-0.160598249	-0.637707033
10498	0.92016462	1.027591083	0.173049138	-0.61847056
10502	0.731454204	0.921343935	0.082579305	-0.621937557
10503	0.459146243	0.932900619	-0.091670032	-0.422906471
10505	0.965252629	0.8797031	0.180157156	-0.566547532
10508	0.925211476	1.039847412	0.179810146	-0.598418632
10509	0.434163201	0.672737805	-0.148823985	-0.334124291
10510	0.662981429	1.106392523	-0.289469437	-0.927956178
10511	0.55365839	0.79489584	0.027825506	-0.465416821
10513	0.557669546	1.005571553	-0.025546565	-0.56309713
10516	0.710766426	1.134064868	-0.021322544	-0.722168052
10517	0.555923951	1.078012974	-0.053260409	-0.570175684
10520	0.489070581	0.764157548	-0.183143593	-0.227062327
10521	0.704186337	0.843131454	0.10746522	-0.534846077
10522	0.930481887	1.005024505	0.159767574	-0.633319534
10526	0.965933036	0.869517413	0.16498245	-0.581557328
10528	0.652663338	1.201102714	-0.267164472	-0.677015314
10529	0.966457781	1.141466094	-0.465174054	-0.535046443
10535	0.508332808	1.117962805	-0.261805315	-0.639700257
10536	0.947518975	0.978898486	0.163268661	-0.616034052
10541	0.760876951	0.862686592	0.024282516	-0.702957768
10551	0.495859914	0.936757979	-0.098885053	-0.557023736
10553	0.509861886	1.157707486	-0.194471107	-0.573683051
10558	0.469317275	1.000831841	-0.17300918	-0.492145022
10559	0.529742716	1.180558524	-0.237220648	-0.603010064
10565	0.518044348	0.866506201	-0.010618336	-0.283873059
10578	0.539712418	1.111938004	-0.096597484	-0.503759212
10579	0.966397536	0.941161626	0.169131824	-0.592685157
10581	0.546062468	0.996084952	-0.047171727	-0.526770213
10582	0.617060377	1.050626488	-0.236574416	-0.908630884
10600	0.71591452	0.928650665	0.09302835	-0.620706246
10601	0.63362306	1.160465473	0.011606755	-0.506083644
10602	0.964653974	0.868675795	0.172800391	-0.57263674
10607	0.932564949	1.014199194	0.160196764	-0.645187295
10610	0.472530249	1.041354485	-0.144501656	-0.565240979
10612	0.744327024	0.867339004	0.04474212	-0.694772153
10613	0.934079118	1.04699423	-0.523486759	-0.523525401
10616	0.507768186	1.182608323	-0.175557831	-0.576271837
10620	0.527993498	1.234853082	-0.226438438	-0.607201087
10621	0.505016729	1.08526338	-0.141022523	-0.567356564
10624	0.915879865	1.057412251	0.148025067	-0.645143703
10630	0.569556184	1.249688263	-0.139946392	-0.624185297
10631	0.774312122	1.203791902	-0.396970548	-0.759329238
10633	0.706842634	0.914490578	0.091086725	-0.597455039
10636	0.493319478	1.076349339	-0.132948913	-0.539378785
10641	0.499959155	0.705558524	-0.016890489	-0.490787537
10642	0.548765556	1.085122418	-0.06722815	-0.569001178
10643	0.968610097	0.885437915	0.15452467	-0.601842803
10645	0.454373133	0.759374882	-0.103101989	-0.496227752
10648	0.730823506	1.268725298	-0.324491025	-0.947853265
10650	0.611900194	0.770312742	-0.428978903	-0.494261258
10655	0.668985768	1.179237121	-0.032792522	-0.66285996
10657	0.932903804	0.97913233	0.177286105	-0.58690572
10663	0.908296345	1.102391703	0.168018796	-0.629180068
10664	0.4677346	0.921776334	-0.218650214	-0.576565674
10666	0.518271295	1.080354598	-0.183371956	-0.658042577
10667	0.962065643	0.89135719	0.181700694	-0.579909396
10670	0.900450891	1.142144119	0.144594658	-0.63787082
10672	0.968282738	0.851834445	0.17504649	-0.577466243
10675	0.520870645	0.867542005	-0.346787687	-0.493261391
10680	0.90503712	1.088138097	0.158011142	-0.625312488
10682	0.678120957	1.080341447	-0.313205197	-0.656548535
10689	0.959420755	1.126564002	-0.482585496	-0.58328578
10695	0.49600461	0.903277331	-0.093857198	-0.551540513
10698	0.501348986	0.987054132	-0.133918313	-0.588680533
10705	0.925473951	0.993492351	0.184629171	-0.606773527
10706	0.84031156	0.817273199	-0.587389581	-0.533761206
10712	0.502949792	0.797893389	-0.046383136	-0.564926988
10713	0.653334632	1.344679232	-0.454613131	-0.647252662
10714	0.747087262	0.830322417	0.079915487	-0.654490573
10717	0.687799605	0.875741692	-0.507767376	-0.502566333
10720	0.667680177	1.225771969	-0.419892691	-0.597253546
10727	0.713189273	1.113466176	-0.414690832	-0.555484171
10730	0.538171574	1.210695007	-0.281702922	-0.5585436
10732	0.71646938	0.86530612	0.039332961	-0.616917908
10733	0.968078054	0.831897449	0.187546414	-0.565308759
10735	0.499598549	1.091719306	-0.24907602	-0.668579548
10736	0.616329522	1.176402454	-0.280188594	-0.585122325
10739	0.961825545	0.928184586	0.16384051	-0.583410966
10744	0.728733491	1.010662005	-0.493996498	-0.558803708
10746	0.960689476	1.151705564	-0.481615663	-0.538018669
10755	0.707387843	0.862390018	0.1334411	-0.526597094
10760	0.919262983	1.065124969	0.168878724	-0.616857586
10762	0.955177253	0.865898216	0.206265359	-0.544185574
10766	0.75810743	0.872754891	0.03039765	-0.701206075
10769	0.705935166	1.068990611	0.015264535	-0.71105779
10770	0.661320057	1.013662633	-0.294938883	-0.600687042
10777	0.591423423	1.186574868	-0.389086086	-0.654781131
10782	0.531381317	0.956815229	-0.330313081	-0.705048982
10794	0.951055429	0.917020976	0.1892326	-0.574507183
10795	0.907814029	1.011731749	-0.543195244	-0.50306076
10796	0.956938714	1.112540786	-0.484651523	-0.542953404
10801	0.748497912	0.935879345	-0.016198981	-0.743155056
10804	0.928128271	1.082417242	0.118629445	-0.67673826
10807	0.965678726	0.870904046	0.180265596	-0.562264647
10808	0.527278342	0.946271899	-0.10333433	-0.68493893
10811	0.665639392	0.972485978	0.031909806	-0.576796304
10813	0.918970631	1.086862345	0.152532865	-0.636885966
10815	0.674465787	0.908055043	0.025969454	-0.555764416
10817	0.525909712	0.86002353	-0.24227313	-0.59490039
10818	0.461360822	0.627354818	-0.078601061	-0.50769972
10819	0.959566719	0.895064896	0.153274593	-0.614421691
10829	0.582073656	0.708271207	0.065489238	-0.503538838
10830	0.468160024	1.010382173	-0.160461371	-0.567028838
10832	0.733651071	0.886583143	0.085925185	-0.644997812
10836	0.703619511	1.269572092	-0.43343915	-0.734911384
10838	0.730872623	1.062901586	-0.503943713	-0.619747477
10840	0.963456972	0.892426802	0.179318824	-0.572721086
10845	0.936734765	0.972052043	0.184021273	-0.593621423
10849	0.768789138	1.201605269	-0.385743972	-0.650911368
10856	0.971323552	0.875169078	0.189349135	-0.565288124
10862	0.73364406	0.90662144	0.07330779	-0.657071001
10863	0.47851135	1.015407677	-0.254954672	-0.5534197
10864	0.553827624	1.282082746	-0.323963638	-0.699186579
10872	0.50386146	0.992884268	-0.220836526	-0.665735894
10876	0.515568975	1.100985947	-0.250000934	-0.673458747
10878	0.593475444	1.167757126	-0.410365718	-0.676522891
10880	0.50206697	0.876710501	-0.159291262	-0.697298726
10884	0.955101321	0.87941923	0.205618323	-0.536863955
10885	0.595947685	0.70533033	-0.401723406	-0.516388656
10888	0.544761546	1.039168073	-0.068800358	-0.565787494
10891	0.486882097	1.018784193	-0.285317599	-0.495064395
10894	0.909990065	1.108145907	0.159796156	-0.628396698
10897	0.455932857	0.835185499	-0.136492505	-0.408156196
10900	0.96935422	0.895233332	0.17485845	-0.595055184
10903	0.587145375	1.226152151	-0.139969086	-0.705319343
10904	0.525485285	0.989526762	-0.316229639	-0.691837224
10908	0.764121139	0.864955672	-0.00901625	-0.728349199
10921	0.472752519	0.897743056	-0.210775872	-0.617797374
10922	0.726046947	1.165889561	-0.356027002	-0.533865275
10925	0.669807588	1.202170006	-0.037269922	-0.658280886
10927	0.576834452	0.950899086	-0.016776099	-0.622063127
10928	0.593205335	0.990235684	-0.400281246	-0.794992311
10929	0.967651716	0.864451302	0.187617253	-0.550567025
10937	0.760666817	1.162699537	-0.38853518	-0.648136676
10938	0.965676139	0.894419789	0.172762172	-0.589262739
10940	0.937210914	1.078667754	-0.504869725	-0.528014744
10942	0.528276346	1.119478886	-0.158117192	-0.705560225
10943	0.567715252	0.97406665	-0.14969278	-0.801167682
10945	0.461996571	0.937400015	-0.177828093	-0.461453303
10952	0.496136215	1.053647981	-0.231629476	-0.638091877
10965	0.733608578	0.865373462	0.019678127	-0.681773723
10970	0.568307955	1.194115273	-0.36428462	-0.772991011
10971	0.553075556	0.952236543	-0.031910708	-0.528189442
10977	0.703019927	1.106239403	-0.38931896	-0.565976055
10982	0.917069508	1.039244284	0.163181737	-0.624994629
10987	0.583985584	0.961881942	-0.043417959	-0.640636628
10988	0.464170408	0.841721585	-0.213972595	-0.585016562
10990	0.950789553	0.947954531	0.1873258	-0.586352909
10993	0.550490633	0.991781056	-0.249127641	-0.78831444
10994	0.602559738	0.994588775	-0.442818454	-0.608144539
10998	0.667066861	1.279672438	-0.070729182	-0.67046726
10999	0.968138451	0.862797949	0.167682337	-0.591576996
11006	0.564272733	0.961181271	-0.333273146	-0.540175797
11008	0.685059264	0.91995033	0.086023374	-0.548270829
11009	0.922603262	1.028314105	0.180972896	-0.616379431
11011	0.710771535	1.069898431	-0.54780259	-0.738532102
11013	0.504689553	0.946406567	-0.165625097	-0.560579496
11015	0.673082825	1.101169401	-0.306273748	-0.845320859
11016	0.60782343	1.057720826	-0.44411909	-0.603411071
11017	0.71342593	0.964942587	0.083406394	-0.649679931
11020	0.957183962	0.893282127	0.182395239	-0.569273126
11021	0.62436502	1.158752116	-0.13430117	-0.75555352
11023	0.732578735	0.833638996	0.077799792	-0.608862889
11024	0.712360955	1.038719965	0.034001545	-0.676019922
11030	0.591072877	1.020671701	-0.406763457	-0.567663743
11031	0.954144894	0.895022037	0.177144511	-0.575000577
11032	0.493861073	0.94653439	-0.313187082	-0.37512406
11033	0.508012558	1.009122763	-0.337940297	-0.525146056
11037	0.950528406	0.904889341	0.169035637	-0.589358748
11040	0.594913453	1.076866046	-0.218175394	-0.795785999
11042	0.917792415	1.052688675	0.152622695	-0.650453119
11043	0.94873072	0.896303262	0.199725204	-0.569412601
11044	0.942933619	0.947689327	0.189650256	-0.569596843
11045	0.916799453	1.052140044	-0.538010669	-0.526346252
11046	0.708819949	0.837218572	0.136823964	-0.510275299
11048	0.90889383	1.103544429	0.145320163	-0.644523131
11052	0.952022353	1.110091925	-0.484904232	-0.535781839
11053	0.914071822	1.036802958	0.192965427	-0.589368762
11055	0.960154109	1.120024484	-0.476328421	-0.539169341
11060	0.559980999	0.951951651	-0.029379683	-0.584344326
11063	0.746196479	1.088440069	-0.455362715	-0.685752897
11066	0.968022497	0.879206298	0.157592145	-0.579839668
11067	0.577606122	0.925685429	-0.009602681	-0.602335737
11068	0.466427446	0.941401489	-0.174391548	-0.503417205
11072	0.712146504	1.262494391	-0.452807819	-0.649169865
11073	0.556264006	0.893672543	-0.33685191	-0.673713816
11076	0.953534951	1.126694524	-0.478372196	-0.606379498
11078	0.669862595	1.030847305	0.027752344	-0.601200202
11079	0.956150147	0.894772262	0.177006259	-0.594992977
11080	0.916750398	1.078153943	0.147945349	-0.641822184
11082	0.559438721	0.874355745	0.003150888	-0.538201164
11084	0.490063216	1.099930414	-0.137730528	-0.428183093
11086	0.95095147	1.093793448	-0.479095835	-0.539974203
11088	0.673843181	1.038306507	-0.304834035	-0.347213692
11091	0.760088698	1.096729389	-0.119751334	-0.93622719
11092	0.931508847	0.97941061	0.185305656	-0.608520156
11093	0.513396443	1.088061832	-0.158749168	-0.702085055
11096	0.669981417	0.779773066	0.105500998	-0.358212804
11099	0.965892547	1.135737501	-0.465508187	-0.56073616
11102	0.681423232	0.917552628	-0.475917096	-0.64921492
11104	0.562588463	1.042892584	-0.060720528	-0.613896671
11105	0.484811497	1.044433721	-0.272544162	-0.549869857
11106	0.562563775	0.776356639	-0.021882572	-0.494887183
11110	0.595273544	0.999844851	-0.188293408	-0.88413542
11112	0.497012615	1.066669878	-0.26707196	-0.646113598
11115	0.932917146	0.998738525	0.15958676	-0.626024896
11119	0.940438338	0.983979656	0.173188306	-0.591106224
11120	0.558505737	1.118609178	-0.277175744	-0.795582939
11121	0.503883807	0.850993936	-0.235392188	-0.494702194
11122	0.695107972	0.858783751	0.088474346	-0.537749847
11124	0.966555539	0.859105974	0.168825815	-0.585932918
11125	0.695948903	0.983097814	0.068392502	-0.635038552
11126	0.944741131	1.100233022	-0.496869204	-0.550095378
11130	0.931084546	1.046987959	-0.517154287	-0.520004756
11132	0.627740556	1.105811991	-0.290001351	-0.791457524
11133	0.951279875	0.943465268	0.174078297	-0.584013129
11134	0.700075738	1.0561847	0.04745031	-0.664220091
11135	0.540327278	0.720729926	0.005585125	-0.321849695
11136	0.519205223	0.801414781	-0.227071449	-0.655719966
11137	0.972874472	0.817297758	0.176095266	-0.55666892
11140	0.458796591	0.914851564	-0.168887185	-0.4903985
11141	0.636146477	0.938268174	-0.051709505	-0.766962651
11143	0.482414963	1.070807596	-0.102022969	-0.366194945
11147	0.654830352	0.965095513	-0.016033271	-0.526159136
11149	0.742261636	1.024437788	-0.531726803	-0.587140471
11151	0.959461993	0.896489631	0.178975228	-0.578460348
11153	0.741854445	0.90140775	0.009338496	-0.669765343
11154	0.972590578	0.88685743	0.165951907	-0.58251207
11157	0.598989081	1.252267849	-0.406798148	-0.634798973
11160	0.428178548	0.75393179	-0.08915674	-0.379647982
11162	0.548570371	1.272027268	-0.21164107	-0.671482348
11164	0.60644872	1.038924715	-0.433211646	-0.570702428
11165	0.963625604	0.873809655	0.189658225	-0.554870624
11167	0.673622713	1.206472798	-0.234300703	-0.974957578
11169	0.657422691	1.135995164	-0.466883614	-0.658657939
11170	0.914263235	1.080222937	0.190557218	-0.573457766
11171	0.441716476	0.630503734	-0.08564638	-0.308126517
11172	0.523361986	0.992520388	-0.163898134	-0.744967936
11174	0.461345476	0.992289991	-0.135863646	-0.341631935
11175	0.667270281	1.21994883	-0.364503975	-0.684078616
11176	0.602587041	1.084038411	-0.282871703	-0.665592936
11178	0.653380626	1.045017883	-0.250645758	-0.387524236
11179	0.592094093	1.215744849	-0.383521754	-0.663331189
11180	0.525824271	0.711585537	-0.099233348	-0.611210309
11182	0.958274049	0.874318906	0.185749528	-0.570929319
11183	0.478573517	0.69464971	0.002730927	-0.08766672
11192	0.730394988	1.164280055	-0.33105428	-0.422204693
11193	0.688095457	0.706736113	0.090488082	-0.380529204
11195	0.59299152	1.355960824	-0.381660341	-0.613489578
11196	0.96740669	0.874740626	0.170920885	-0.58339949
11197	0.546750171	0.848251448	-0.27103268	-0.703574748
11198	0.789535636	1.148338222	-0.386581758	-0.764823128
11199	0.917888822	1.055063987	0.165116936	-0.62326408
11200	0.90747421	1.102307012	0.163547156	-0.599796471
11201	0.909472044	1.067818024	0.167111067	-0.619557818
11202	0.933500432	0.994452327	0.179824558	-0.610069817
11203	0.594386984	0.757274536	-0.411745315	-0.530593873
11204	0.522881355	1.043194246	-0.041839316	-0.408403123
11205	0.52090243	1.184428152	-0.138964463	-0.58627142
11206	0.53347746	1.167433677	-0.127229374	-0.673861709
11207	0.596048438	1.080733926	-0.181328444	-0.831854811
11208	0.491611456	1.075242011	-0.196089928	-0.431886891
11209	0.705842942	0.844631034	0.110670482	-0.526494303
11213	0.467920913	0.910118852	-0.180790367	-0.56344897
11214	0.50582449	1.150933998	-0.258270172	-0.548740497
11215	0.502481013	1.053939394	-0.229554281	-0.64699393
11216	0.478423598	0.901257116	-0.072830597	-0.332769967
11220	0.644003029	1.152745966	-0.447269344	-0.638260133
11221	0.952764992	1.1151946	-0.493309274	-0.574777777
11222	0.910680468	1.087121655	0.170448865	-0.622248433
11229	0.939171742	1.0747203	-0.489326809	-0.588345243
11230	0.922786061	1.039637494	0.169849767	-0.625247776
11233	0.650654833	0.972214086	0.048384034	-0.518147585
11237	0.489221661	1.051420745	-0.291555098	-0.520933934
11238	0.48081049	0.945473499	-0.200211479	-0.458723586
11239	0.8698185	0.959912552	-0.572994935	-0.595433563
11243	0.732723115	1.159521693	-0.359178079	-0.440599643
11246	0.577712704	0.822733043	0.015809114	-0.584123007
11247	0.764218338	0.866581612	-0.006734338	-0.710157445
11250	0.561480338	0.689109097	0.018734694	-0.405091548
11251	0.475341817	0.543034186	-0.070975281	-0.523718929
11252	0.597410747	1.027535725	-0.428096579	-0.618344139
11254	0.784352457	1.152061745	-0.347546663	-0.691911911
11257	0.715534313	0.925812609	0.094295117	-0.601959348
11258	0.670489193	1.014878411	0.035335491	-0.58979604
11259	0.536613761	1.035667215	-0.132286797	-0.740788543
11260	0.618128327	1.287485963	-0.318940669	-0.75956374
11261	0.557270735	1.082598432	-0.084593045	-0.608171645
11263	0.662938248	0.9645747	-0.413193694	-0.564273373
11264	0.591643496	0.85263568	-0.046236273	-0.602067843
11265	0.537116118	0.897232869	-0.355135233	-0.536668611
11266	0.951305747	0.902981474	0.177474481	-0.577524109
11267	0.477417382	0.854833403	-0.232726525	-0.537107341
11268	0.505175816	1.126996606	-0.204777153	-0.565956705
11270	0.539652917	1.161732537	-0.193347413	-0.720067851
11272	0.575290658	1.321092259	-0.337428643	-0.630141743
11276	0.901122124	1.108041201	0.152667255	-0.631307536
11277	0.954793044	1.131224812	-0.480522264	-0.600629097
11278	0.939509316	0.991362052	0.181100504	-0.616447613
11279	0.515226846	1.158786255	-0.272377418	-0.65180597
11281	0.612595368	0.835420814	-0.400014159	-0.488767592
11282	0.489199384	1.015277755	-0.209229755	-0.635067484
11283	0.568464596	1.250594578	-0.163345153	-0.620855779
11287	0.966303873	0.879622399	0.18245683	-0.578979088
11288	0.545355166	0.771909192	-0.212047046	-0.353622204
11289	0.680877583	0.888203969	0.009499313	-0.587404942
11292	0.725174032	0.850574911	0.093690894	-0.636427613
11300	0.675945675	1.077576753	-0.308997633	-0.550321179
11304	0.550805789	1.008096718	-0.063754376	-0.555425907
11306	0.931144866	1.06356458	-0.505341519	-0.509699484
11307	0.940667457	0.970908344	0.170591675	-0.60470171
11308	0.615445395	1.146849049	-0.293972631	-0.610184923
11313	0.931207819	1.05017068	-0.529500348	-0.527688574
11317	0.480214145	1.039926748	-0.241255431	-0.584050782
11318	0.485343217	0.994045882	-0.191040278	-0.587643906
11319	0.57377433	1.285826878	-0.244950215	-0.568511705
11321	0.51776441	1.202824414	-0.316206087	-0.607065737
11324	0.635307253	1.111126362	-0.001225663	-0.551317403
11325	0.900754888	1.134704769	0.146888792	-0.646070315
11329	0.471677156	0.801861669	-0.029582477	-0.238513344
11331	0.697266729	0.984969723	0.049272203	-0.639285041
11332	0.644907365	0.874360508	-0.448609725	-0.633696526
11336	0.697502263	0.981539857	0.077351764	-0.60063265
11340	0.734928463	1.212029567	-0.317098808	-0.439931062
11343	0.593086955	0.790259064	-0.336875883	-0.616179086
11344	0.614390566	1.203567611	-0.178140338	-0.859421518
11346	0.556826316	1.27962916	-0.315262235	-0.752256181
11348	0.626794595	1.207918521	-0.362170506	-0.514182633
11351	0.588166876	1.078241848	-0.321120147	-0.418057557
11354	0.63558546	1.011564835	-0.001620322	-0.5055401
11356	0.480605441	1.006185226	-0.188423851	-0.609686571
11362	0.731960915	0.985201553	0.010537584	-0.747745445
11365	0.435140819	0.789067226	-0.119322355	-0.428074012
11366	0.497618456	1.180593218	-0.103936721	-0.205429862
11369	0.54718498	1.008288052	-0.306704132	-0.454293069
11370	0.675503103	0.870907812	0.065579649	-0.537403039
